Id,Time,Sat_A_Save,Sat_B_Save,Sat_A_Effort,Sat_B_Effort,Sat_A_Coverage,Sat_B_Coverage,Sat_A_SkillUse,Sat_B_SkillUse,Sat_A_WorkloadBurndown,Sat_B_WorkloadBurndown,Zfearanxiety,Zanger,ZRMIE_sum,walk,teamid,teamplanning_condition,mapa_first,remove,zwalk,zgamingexperience,Zpre_knowledge,Zspatial_ability,filter_$
WE559,5,0,0,60,57,0,146,60,32,0,.0003,-.964275251490235,-.407747139783834,-.585738351312797,.4,159,1,1,0,-.56471683400305,.51223661586857,-.00387904015325758,1.16227638585392,1
WE559,6,0,0,60,60,0,5,60,17,.0011,.0105,-.964275251490235,-.407747139783834,-.585738351312797,.4,159,1,1,0,-.56471683400305,.51223661586857,-.00387904015325758,1.16227638585392,1
WE559,7,0,0,60,57,19,189,60,24,.0182,.006,-.964275251490235,-.407747139783834,-.585738351312797,.4,159,1,1,0,-.56471683400305,.51223661586857,-.00387904015325758,1.16227638585392,1
WE559,8,0,0,60,55,327,108,60,0,.0081,0,-.964275251490235,-.407747139783834,-.585738351312797,.4,159,1,1,0,-.56471683400305,.51223661586857,-.00387904015325758,1.16227638585392,1
WE559,9,0,0,60,49,146,0,60,12,.0006,.0008,-.964275251490235,-.407747139783834,-.585738351312797,.4,159,1,1,0,-.56471683400305,.51223661586857,-.00387904015325758,1.16227638585392,1
WE559,10,0,0,60,41,11,14,60,24,.0004,0,-.964275251490235,-.407747139783834,-.585738351312797,.4,159,1,1,0,-.56471683400305,.51223661586857,-.00387904015325758,1.16227638585392,1
WE559,11,0,0,60,60,7,0,60,52,0,.0519,-.964275251490235,-.407747139783834,-.585738351312797,.4,159,1,1,0,-.56471683400305,.51223661586857,-.00387904015325758,1.16227638585392,1
WE559,12,0,42,60,61,0,139,60,47,.0237,.0556,-.964275251490235,-.407747139783834,-.585738351312797,.4,159,1,1,0,-.56471683400305,.51223661586857,-.00387904015325758,1.16227638585392,1
WE559,13,0,16,60,58,426,698,60,27,.0062,.0219,-.964275251490235,-.407747139783834,-.585738351312797,.4,159,1,1,0,-.56471683400305,.51223661586857,-.00387904015325758,1.16227638585392,1
WE559,14,0,9,60,59,111,224,64,26,.0264,.0212,-.964275251490235,-.407747139783834,-.585738351312797,.4,159,1,1,0,-.56471683400305,.51223661586857,-.00387904015325758,1.16227638585392,1
WE559,15,0,16,64,55,476,34,24,.0453,.0088, ,-.964275251490235,-.407747139783834,-.585738351312797,.4,159,1,1,0,-.56471683400305,.51223661586857,-.00387904015325758,1.16227638585392,1
WJ163,1,0,17,51,56,544,74,21,34,.0137,.0351,-.238790279669604,-.407747139783834,-.341478167466589,.57,101,0,0,0,.76730037114721,-2.44205107660495,.775808030652281,-.604394166335829,1
WJ163,2,0,33,42,52,246,6,39,22,.0233,.0162,-.238790279669604,-.407747139783834,-.341478167466589,.57,101,0,0,0,.76730037114721,-2.44205107660495,.775808030652281,-.604394166335829,1
WJ163,3,0,10,57,51,419,102,31,32,.0258,.0276,-.238790279669604,-.407747139783834,-.341478167466589,.57,101,0,0,0,.76730037114721,-2.44205107660495,.775808030652281,-.604394166335829,1
WJ163,4,0,24,55,57,464,42,33,22,.0196,.0212,-.238790279669604,-.407747139783834,-.341478167466589,.57,101,0,0,0,.76730037114721,-2.44205107660495,.775808030652281,-.604394166335829,1
WJ163,5,0,20,57,45,352,2,12,20,.0066,.0182,-.238790279669604,-.407747139783834,-.341478167466589,.57,101,0,0,0,.76730037114721,-2.44205107660495,.775808030652281,-.604394166335829,1
WJ163,6,0,17,56,52,119,5,44,34,.0056,.0353,-.238790279669604,-.407747139783834,-.341478167466589,.57,101,0,0,0,.76730037114721,-2.44205107660495,.775808030652281,-.604394166335829,1
WJ163,7,0,33,58,59,101,10,28,21,.0076,.0212,-.238790279669604,-.407747139783834,-.341478167466589,.57,101,0,0,0,.76730037114721,-2.44205107660495,.775808030652281,-.604394166335829,1
WJ163,8,0,20,50,54,137,3,18,14,.0064,.0051,-.238790279669604,-.407747139783834,-.341478167466589,.57,101,0,0,0,.76730037114721,-2.44205107660495,.775808030652281,-.604394166335829,1
WJ163,9,0,1,54,56,115,72,18,34,.0024,.0349,-.238790279669604,-.407747139783834,-.341478167466589,.57,101,0,0,0,.76730037114721,-2.44205107660495,.775808030652281,-.604394166335829,1
WJ163,10,0,32,54,46,43,21,14,18,.0084,.0143,-.238790279669604,-.407747139783834,-.341478167466589,.57,101,0,0,0,.76730037114721,-2.44205107660495,.775808030652281,-.604394166335829,1
WJ163,11,0,13,45,53,151,11,3,43,.0004,.0407,-.238790279669604,-.407747139783834,-.341478167466589,.57,101,0,0,0,.76730037114721,-2.44205107660495,.775808030652281,-.604394166335829,1
WJ163,12,0,31,57,54,8,146,6,25,.0039,.0263,-.238790279669604,-.407747139783834,-.341478167466589,.57,101,0,0,0,.76730037114721,-2.44205107660495,.775808030652281,-.604394166335829,1
WJ163,13,0,25,43,46,71,0,4,26,.0009,.0234,-.238790279669604,-.407747139783834,-.341478167466589,.57,101,0,0,0,.76730037114721,-2.44205107660495,.775808030652281,-.604394166335829,1
WJ163,14,0,18,50,53,16,81,18,15,.0082,.0148,-.238790279669604,-.407747139783834,-.341478167466589,.57,101,0,0,0,.76730037114721,-2.44205107660495,.775808030652281,-.604394166335829,1
WJ163,15,0,14,62,64,148,22,26,.0302,.022, ,-.238790279669604,-.407747139783834,-.341478167466589,.57,101,0,0,0,.76730037114721,-2.44205107660495,.775808030652281,-.604394166335829,1
WN830,1,0,0,54,29,91,263,30,32,.0142,.0262,-.964275251490235,-.407747139783834,.391302384072034,.4,164,1,0,0,-.56471683400305,-1.23417229094913,-.783566110958796,.638818444464367,1
WN830,2,0,0,56,57,256,472,20,21,.0053,.0033,-.964275251490235,-.407747139783834,.391302384072034,.4,164,1,0,0,-.56471683400305,-1.23417229094913,-.783566110958796,.638818444464367,1
